,indx,serie_id,Name,Type,Language,AvgRunTime,Country
1983,1983,33172,Der ingen skulle tru at nokon kunne bu,Documentary,Norwegian,34.0,Norway
1984,1984,33172,Der ingen skulle tru at nokon kunne bu,Documentary,Norwegian,34.0,Norway
1985,1985,33172,Der ingen skulle tru at nokon kunne bu,Documentary,Norwegian,34.0,Norway
1986,1986,33172,Der ingen skulle tru at nokon kunne bu,Documentary,Norwegian,34.0,Norway
1987,1987,33172,Der ingen skulle tru at nokon kunne bu,Documentary,Norwegian,34.0,Norway
1988,1988,49948,Love Revolution,Scripted,Korean,20.0,"Korea, Republic of"
1989,1989,12906,Huskestue,Game Show,Norwegian,43.0,Norway
1990,1990,44057,Hjerteslag,Scripted,Norwegian,12.0,Norway
1991,1991,49524,30 Monedas,Scripted,Spanish,64.0,
1992,1992,52156,By Ana Milán,Scripted,Spanish,,Spain
1993,1993,57874,Oiii'ginaler,Scripted,Norwegian,5.0,Norway
1994,1994,63155,Mord in der Familie - Der Zauberwürfel,Scripted,German,45.0,Germany
1995,1995,63155,Mord in der Familie - Der Zauberwürfel,Scripted,German,45.0,Germany
1996,1996,63155,Mord in der Familie - Der Zauberwürfel,Scripted,German,45.0,Germany
1997,1997,63155,Mord in der Familie - Der Zauberwürfel,Scripted,German,45.0,Germany
1998,1998,22893,#@)₴?$0 з Майклом Щуром,News,Ukrainian,30.0,
1999,1999,30606,SciShow,Documentary,English,9.0,
2000,2000,32214,Kuntergrau,Scripted,German,18.0,
2001,2001,38925,Verstaubt sind die Gesichter,Scripted,German,15.0,
2002,2002,39314,Friheden,Scripted,Danish,45.0,
2003,2003,42383,World Wonder Ring STARDOM,Sports,English,120.0,
2004,2004,42899,Редакция,Talk Show,Russian,56.0,
2005,2005,43141,Bani negri (pentru zile albe),Scripted,Romanian,60.0,
2006,2006,52148,Ultra Galaxy Fight: The Absolute Conspiracy,Scripted,Japanese,12.0,
2007,2007,52303,Pappas pojkar,Scripted,Swedish,22.0,
2008,2008,52737,The George Lucas Talk Show,Talk Show,English,120.0,
2009,2009,52743,The Penalty Zone,Scripted,Chinese,45.0,
2010,2010,52743,The Penalty Zone,Scripted,Chinese,45.0,
2011,2011,52781,Love Script,Scripted,Chinese,45.0,China
2012,2012,52781,Love Script,Scripted,Chinese,45.0,China
2013,2013,52858,Laikykitės Ten,Talk Show,Lithuanian,45.0,
2014,2014,55842,Paranormal Nightmare,Reality,English,,
2015,2015,58356,Into the Mother Lands,Game Show,English,188.0,
2016,2016,59951,Awesomeness TV's Next Influencer,Reality,English,32.0,
2017,2017,61755,Bride of Beirut,Scripted,Arabic,,
2018,2018,36907,Fantástico,News,Portuguese,,Brazil
2019,2019,44660,The Bump,Talk Show,English,30.0,United States
2020,2020,18752,Off Topic,Talk Show,English,120.0,United States
2021,2021,33463,IDOLiSH7,Animation,Japanese,25.0,
2022,2022,43207,Peyton's Places,Documentary,English,29.0,United States
2023,2023,51894,Til deg fra meg,Reality,Norwegian,29.0,Norway
2024,2024,2855,WWE PPV on WWE Network,Sports,English,193.0,United States
2025,2025,50162,Submission Underground,Sports,English,120.0,United States
2026,2026,59398,One Mo' Chance,Reality,English,47.0,United States
2027,2027,39115,Обычная женщина,Scripted,Russian,48.0,Russian Federation
2028,2028,48683,Исповедь,Documentary,Russian,47.0,Russian Federation
2029,2029,52181,Волк,Scripted,Russian,50.0,Russian Federation
2030,2030,52181,Волк,Scripted,Russian,50.0,Russian Federation
2031,2031,52520,Мужская тема,Talk Show,Russian,30.0,Russian Federation
2032,2032,54541,God of Ten Thousand Realms,Animation,Chinese,7.0,China
2033,2033,54541,God of Ten Thousand Realms,Animation,Chinese,7.0,China
2034,2034,54541,God of Ten Thousand Realms,Animation,Chinese,7.0,China
2035,2035,56655,Going Seventeen,Variety,Korean,30.0,"Korea, Republic of"
2036,2036,62764,300 Year-Old Class of 2020,Scripted,Korean,15.0,"Korea, Republic of"
2037,2037,62764,300 Year-Old Class of 2020,Scripted,Korean,15.0,"Korea, Republic of"
2038,2038,52898,Legend of Yun Qian,Scripted,Chinese,4.0,"Taiwan, Province of China"
2039,2039,52898,Legend of Yun Qian,Scripted,Chinese,4.0,"Taiwan, Province of China"
2040,2040,54610,The Wonderland of Ten Thousands,Animation,Chinese,10.0,China
2041,2041,54762,Youths in the Breeze,Scripted,Chinese,7.0,China
2042,2042,54762,Youths in the Breeze,Scripted,Chinese,7.0,China
2043,2043,50752,Stjernestøv,Scripted,Norwegian,20.0,Norway
2044,2044,39804,ещёнепознер,Talk Show,Russian,77.0,
2045,2045,24963,New Japan Pro Wrestling,Sports,Japanese,98.0,Japan
2046,2046,44057,Hjerteslag,Scripted,Norwegian,12.0,Norway
2047,2047,49864,Alex og Aune,Reality,Norwegian,12.0,Norway
2048,2048,6090,Red vs. Blue,Animation,English,10.0,
2049,2049,7241,Roadkill,Reality,English,30.0,
2050,2050,15250,The Young Turks,News,English,120.0,
2051,2051,15250,The Young Turks,News,English,120.0,
2052,2052,30606,SciShow,Documentary,English,9.0,
2053,2053,41575,30 Minute Meals,Reality,English,30.0,
2054,2054,41611,Good Mythical Morning,Talk Show,English,14.0,
2055,2055,45416,Внутри Лапенко,Scripted,Russian,28.0,
2056,2056,46140,Эмпатия Манучи,Talk Show,Russian,60.0,
2057,2057,46141,CONTROL / KONTROLA,Scripted,Polish,10.0,Poland
2058,2058,46638,Being The Elite,Documentary,English,15.0,
2059,2059,47267,La Vida Moderna,Talk Show,Spanish,38.0,
2060,2060,48819,Manner of Death,Scripted,Thai,41.0,
2061,2061,49081,Ex and the City,Reality,Norwegian,12.0,
2062,2062,49379,Reunited Apart with Josh Gad,Talk Show,English,30.0,
2063,2063,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2064,2064,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2065,2065,52159,To Love,Scripted,Chinese,45.0,China
2066,2066,52159,To Love,Scripted,Chinese,45.0,China
2067,2067,52195,Kuad Wicha by Brand's Summer Camp,Game Show,Thai,15.0,
2068,2068,52479,Beauty and the Boss,Scripted,Chinese,60.0,Hong Kong
2069,2069,52479,Beauty and the Boss,Scripted,Chinese,60.0,Hong Kong
2070,2070,52479,Beauty and the Boss,Scripted,Chinese,60.0,Hong Kong
2071,2071,52479,Beauty and the Boss,Scripted,Chinese,60.0,Hong Kong
2072,2072,52479,Beauty and the Boss,Scripted,Chinese,60.0,Hong Kong
2073,2073,52496,В ритме колбасы,Scripted,Russian,25.0,
2074,2074,52524,Forever Love,Scripted,Chinese,45.0,China
2075,2075,52524,Forever Love,Scripted,Chinese,45.0,China
2076,2076,52561,Win Jaime's Heart,Scripted,Tagalog,20.0,
2077,2077,52655,The Case Solver,Scripted,Chinese,30.0,
2078,2078,52655,The Case Solver,Scripted,Chinese,30.0,
2079,2079,52655,The Case Solver,Scripted,Chinese,30.0,
2080,2080,52655,The Case Solver,Scripted,Chinese,30.0,
2081,2081,52655,The Case Solver,Scripted,Chinese,30.0,
2082,2082,52655,The Case Solver,Scripted,Chinese,30.0,
2083,2083,52655,The Case Solver,Scripted,Chinese,30.0,
2084,2084,52655,The Case Solver,Scripted,Chinese,30.0,
2085,2085,52655,The Case Solver,Scripted,Chinese,30.0,
2086,2086,52655,The Case Solver,Scripted,Chinese,30.0,
2087,2087,52655,The Case Solver,Scripted,Chinese,30.0,
2088,2088,52655,The Case Solver,Scripted,Chinese,30.0,
2089,2089,52781,Love Script,Scripted,Chinese,45.0,China
2090,2090,52781,Love Script,Scripted,Chinese,45.0,China
2091,2091,58367,Struggle Meals,Scripted,,20.0,
2092,2092,58426,Peace of Mind with Taraji,Talk Show,English,25.0,
2093,2093,58821,Tunelis,Scripted,Latvian,50.0,
2094,2094,59555,SciShow Kids,Scripted,English,5.0,
2095,2095,61755,Bride of Beirut,Scripted,Arabic,,
2096,2096,63310,CRAVITY PARK,Reality,Korean,20.0,
2097,2097,64132,TO DO X TXT,Variety,Korean,,"Korea, Republic of"
2098,2098,52562,Meet Me Outside,Scripted,Tagalog,10.0,China
2099,2099,52250,SJ Returns,Reality,Korean,5.0,"Korea, Republic of"
2100,2100,32417,Çukur,Scripted,Turkish,130.0,Turkey
2101,2101,6146,Rooster Teeth Podcast,Talk Show,English,90.0,United States
2102,2102,6147,Rooster Teeth Animated Adventures,Animation,English,2.0,United States
2103,2103,6147,Rooster Teeth Animated Adventures,Animation,English,2.0,United States
2104,2104,17584,This Week in Tech,News,English,120.0,United States
2105,2105,18971,Atop the Fourth Wall,Variety,English,25.0,United States
2106,2106,22473,RAW Talk,Talk Show,English,30.0,United States
2107,2107,2504,"Goede Tijden, Slechte Tijden",Scripted,Dutch,25.0,
2108,2108,9815,Upstart Crow,Scripted,English,30.0,
2109,2109,802,WWE Monday Night RAW,Sports,English,181.0,United States
2110,2110,57009,Gang Wars. Princes,Scripted,Lithuanian,45.0,
2111,2111,51065,Stand Up Аутсайд,Variety,Russian,28.0,
2112,2112,52933,LAB с Антоном Беляевым,Documentary,Russian,25.0,Russian Federation
2113,2113,51336,Core Sense,Animation,Chinese,24.0,China
2114,2114,54033,Wu Shen Zhu Zai,Animation,Chinese,8.0,China
2115,2115,44276,7 Days of Romance,Scripted,Korean,15.0,"Korea, Republic of"
2116,2116,55002,No Turning Back Romance,Scripted,Korean,12.0,"Korea, Republic of"
2117,2117,61674,Sono koi Mousukoshi Atatamemasuka,Scripted,Japanese,15.0,Japan
2118,2118,63967,Run BTS!,Variety,Korean,,"Korea, Republic of"
2119,2119,48673,Doomsday Awakening,Animation,Chinese,15.0,China
2120,2120,48673,Doomsday Awakening,Animation,Chinese,15.0,China
2121,2121,52898,Legend of Yun Qian,Scripted,Chinese,4.0,"Taiwan, Province of China"
2122,2122,54762,Youths in the Breeze,Scripted,Chinese,7.0,China
2123,2123,54762,Youths in the Breeze,Scripted,Chinese,7.0,China
2124,2124,55016,Ling Jian Zun,Animation,Chinese,10.0,China
2125,2125,57339,Mafia Nights,Reality,Persian,90.0,"Iran, Islamic Republic of"
2126,2126,47027,вМесте. Интервью,Talk Show,Russian,26.0,Russian Federation
2127,2127,50752,Stjernestøv,Scripted,Norwegian,20.0,Norway
2128,2128,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2129,2129,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2130,2130,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2131,2131,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2132,2132,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2133,2133,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2134,2134,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2135,2135,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2136,2136,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2137,2137,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2138,2138,52526,Who's Your Daddy?,Scripted,Hindi,19.0,India
2139,2139,51772,Lovestruck in the City,Scripted,Korean,30.0,"Korea, Republic of"
2140,2140,24963,New Japan Pro Wrestling,Sports,Japanese,98.0,Japan
2141,2141,44057,Hjerteslag,Scripted,Norwegian,12.0,Norway
2142,2142,49864,Alex og Aune,Reality,Norwegian,12.0,Norway
2143,2143,13381,Honest Game Trailers,Variety,English,5.0,
2144,2144,13392,Honest Trailers,Scripted,English,6.0,
2145,2145,15250,The Young Turks,News,English,120.0,
2146,2146,15250,The Young Turks,News,English,120.0,
2147,2147,28347,Fashion Photo RuView,Talk Show,English,12.0,
2148,2148,30606,SciShow,Documentary,English,9.0,
2149,2149,32980,Returning the Favor,Documentary,English,28.0,
2150,2150,41611,Good Mythical Morning,Talk Show,English,14.0,
2151,2151,42121,Red Table Talk,Talk Show,English,25.0,
2152,2152,44823,Friend.ship with Krist-Singto,Reality,Thai,30.0,
2153,2153,47267,La Vida Moderna,Talk Show,Spanish,38.0,
2154,2154,48302,All Elite Wrestling: Dark,Sports,English,,
2155,2155,49081,Ex and the City,Reality,Norwegian,12.0,
2156,2156,50433,UWN Primetime,Sports,English,120.0,
2157,2157,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2158,2158,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2159,2159,52107,New Face,Scripted,Chinese,45.0,China
2160,2160,52107,New Face,Scripted,Chinese,45.0,China
2161,2161,52107,New Face,Scripted,Chinese,45.0,China
2162,2162,52150,Cheat,Scripted,Tagalog,26.0,
2163,2163,52159,To Love,Scripted,Chinese,45.0,China
2164,2164,52159,To Love,Scripted,Chinese,45.0,China
2165,2165,52400,Dream Detective,Scripted,Chinese,45.0,China
2166,2166,52400,Dream Detective,Scripted,Chinese,45.0,China
2167,2167,52412,Handmade Love,Scripted,Korean,17.0,
2168,2168,52444,Crash Course Geography,Documentary,English,11.0,
2169,2169,52524,Forever Love,Scripted,Chinese,45.0,China
2170,2170,52524,Forever Love,Scripted,Chinese,45.0,China
2171,2171,52534,NWA Shockwave,Sports,English,45.0,
2172,2172,52629,Rhyme Time Town Singalongs,Animation,English,13.0,
2173,2173,52629,Rhyme Time Town Singalongs,Animation,English,13.0,
2174,2174,52629,Rhyme Time Town Singalongs,Animation,English,13.0,
2175,2175,52629,Rhyme Time Town Singalongs,Animation,English,13.0,
2176,2176,52629,Rhyme Time Town Singalongs,Animation,English,13.0,
2177,2177,52629,Rhyme Time Town Singalongs,Animation,English,13.0,
2178,2178,52629,Rhyme Time Town Singalongs,Animation,English,13.0,
2179,2179,52629,Rhyme Time Town Singalongs,Animation,English,13.0,
2180,2180,52629,Rhyme Time Town Singalongs,Animation,English,13.0,
2181,2181,52629,Rhyme Time Town Singalongs,Animation,English,13.0,
2182,2182,52655,The Case Solver,Scripted,Chinese,30.0,
2183,2183,52655,The Case Solver,Scripted,Chinese,30.0,
2184,2184,52655,The Case Solver,Scripted,Chinese,30.0,
2185,2185,52655,The Case Solver,Scripted,Chinese,30.0,
2186,2186,52872,Code Zero Daily Report,Animation,Japanese,1.0,
2187,2187,53809,The Anomalyst,Scripted,English,21.0,
2188,2188,58367,Struggle Meals,Scripted,,20.0,
2189,2189,60809,Discover Destination UA,Documentary,English,23.0,
2190,2190,61755,Bride of Beirut,Scripted,Arabic,,
2191,2191,63719,Du bu xiao yao,Animation,Chinese,12.0,
2192,2192,52562,Meet Me Outside,Scripted,Tagalog,10.0,China
2193,2193,60785,Kono Koi Atatamemasu ka,Scripted,Japanese,59.0,
2194,2194,6441,NFL Films Presents,Sports,English,30.0,"Korea, Republic of"
2195,2195,52327,You Never Eat Alone,Scripted,Thai,45.0,Thailand
2196,2196,61530,Toki wo Kakeru Bando,Scripted,Japanese,26.0,Japan
2197,2197,53114,Edgar,Scripted,French,42.0,Canada
2198,2198,53114,Edgar,Scripted,French,42.0,Canada
2199,2199,53114,Edgar,Scripted,French,42.0,Canada
2200,2200,53114,Edgar,Scripted,French,42.0,Canada
2201,2201,17633,All About Android,News,English,90.0,United States
2202,2202,38339,A Teacher,Scripted,English,27.0,United States
2203,2203,45512,Reverse Engineering,Reality,English,27.0,United States
2204,2204,63761,Dimension 20's Adventuring Party,Talk Show,English,57.0,United States
2205,2205,2504,"Goede Tijden, Slechte Tijden",Scripted,Dutch,25.0,
2206,2206,49630,Контакты,Game Show,Russian,42.0,
2207,2207,52520,Мужская тема,Talk Show,Russian,30.0,Russian Federation
2208,2208,49206,Xian Feng Jian Yu Lu,Animation,Chinese,7.0,China
2209,2209,49652,Yi Nian Yong Heng,Animation,Chinese,19.0,China
2210,2210,44276,7 Days of Romance,Scripted,Korean,15.0,"Korea, Republic of"
2211,2211,53101,Half-Fifty,Scripted,Korean,17.0,"Korea, Republic of"
2212,2212,53101,Half-Fifty,Scripted,Korean,17.0,"Korea, Republic of"
2213,2213,53101,Half-Fifty,Scripted,Korean,17.0,"Korea, Republic of"
2214,2214,53101,Half-Fifty,Scripted,Korean,17.0,"Korea, Republic of"
2215,2215,53101,Half-Fifty,Scripted,Korean,17.0,"Korea, Republic of"
2216,2216,53101,Half-Fifty,Scripted,Korean,17.0,"Korea, Republic of"
2217,2217,53101,Half-Fifty,Scripted,Korean,17.0,"Korea, Republic of"
2218,2218,53101,Half-Fifty,Scripted,Korean,17.0,"Korea, Republic of"
2219,2219,54664,100% Era,Scripted,Korean,15.0,"Korea, Republic of"
2220,2220,54664,100% Era,Scripted,Korean,15.0,"Korea, Republic of"
2221,2221,54664,100% Era,Scripted,Korean,15.0,"Korea, Republic of"
2222,2222,54664,100% Era,Scripted,Korean,15.0,"Korea, Republic of"
2223,2223,54664,100% Era,Scripted,Korean,15.0,"Korea, Republic of"
2224,2224,54664,100% Era,Scripted,Korean,15.0,"Korea, Republic of"
2225,2225,54664,100% Era,Scripted,Korean,15.0,"Korea, Republic of"
2226,2226,54664,100% Era,Scripted,Korean,15.0,"Korea, Republic of"
2227,2227,55002,No Turning Back Romance,Scripted,Korean,12.0,"Korea, Republic of"
2228,2228,62764,300 Year-Old Class of 2020,Scripted,Korean,15.0,"Korea, Republic of"
2229,2229,62764,300 Year-Old Class of 2020,Scripted,Korean,15.0,"Korea, Republic of"
2230,2230,52898,Legend of Yun Qian,Scripted,Chinese,4.0,"Taiwan, Province of China"
2231,2231,54637,Chu Feng: Yi Dian Shizi,Animation,Chinese,30.0,China
2232,2232,56783,Love Alice or Not,Scripted,Chinese,,"Taiwan, Province of China"
2233,2233,58689,My Supernatural Power,Scripted,Chinese,45.0,China
2234,2234,58689,My Supernatural Power,Scripted,Chinese,45.0,China
2235,2235,50752,Stjernestøv,Scripted,Norwegian,20.0,Norway
2236,2236,53458,Verdens minste kommentatorboks,Reality,Norwegian,3.0,Norway
2237,2237,53458,Verdens minste kommentatorboks,Reality,Norwegian,3.0,Norway
2238,2238,53197,Оркестр,Scripted,Kazakh,20.0,Kazakhstan
2239,2239,24963,New Japan Pro Wrestling,Sports,Japanese,98.0,Japan
2240,2240,53177,Masrah Masr,Scripted,Arabic,60.0,
2241,2241,21735,jerks.,Scripted,German,24.0,Germany
2242,2242,21735,jerks.,Scripted,German,24.0,Germany
2243,2243,49864,Alex og Aune,Reality,Norwegian,12.0,Norway
2244,2244,1825,The Expanse,Scripted,English,55.0,
2245,2245,15250,The Young Turks,News,English,120.0,
2246,2246,15250,The Young Turks,News,English,120.0,
2247,2247,28346,UNHhhh,Talk Show,English,11.0,
2248,2248,30606,SciShow,Documentary,English,9.0,
2249,2249,33944,Узнать за 10 секунд,Variety,Russian,23.0,
2250,2250,34060,DTK: Elviszlek magammal,Talk Show,Hungarian,33.0,
2251,2251,40511,Дома лучше,Reality,Russian,59.0,
2252,2252,41611,Good Mythical Morning,Talk Show,English,14.0,
2253,2253,47267,La Vida Moderna,Talk Show,Spanish,38.0,
2254,2254,47897,Сережа и микрофон. Подкаст,Talk Show,Russian,109.0,
2255,2255,49081,Ex and the City,Reality,Norwegian,12.0,
2256,2256,49147,World War Two: Week by Week,Documentary,English,15.0,
2257,2257,50888,My Bromance 2: 5 Years Later,Scripted,Thai,60.0,
2258,2258,51476,Amore,Scripted,Tagalog,29.0,
2259,2259,51477,Roger et ses humains,Animation,French,2.0,
2260,2260,51749,Shi Yi Changan: Mingyue Ji Shi You,Animation,Chinese,20.0,China
2261,2261,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2262,2262,52104,Twisted Fate of Love,Scripted,Chinese,45.0,China
2263,2263,52159,To Love,Scripted,Chinese,45.0,China
2264,2264,52159,To Love,Scripted,Chinese,45.0,China
2265,2265,52212,The Aam Aadmi Family,Scripted,,,
2266,2266,52400,Dream Detective,Scripted,Chinese,45.0,China
2267,2267,52400,Dream Detective,Scripted,Chinese,45.0,China
2268,2268,52421,You Complete Me,Scripted,Chinese,45.0,China
2269,2269,52421,You Complete Me,Scripted,Chinese,45.0,China
2270,2270,52471,The Expanse Aftershow,Talk Show,English,32.0,
2271,2271,52524,Forever Love,Scripted,Chinese,45.0,China
2272,2272,52524,Forever Love,Scripted,Chinese,45.0,China
2273,2273,52547,Follow My Sunshine,Scripted,Vietnamese,20.0,
2274,2274,52743,The Penalty Zone,Scripted,Chinese,45.0,
2275,2275,52743,The Penalty Zone,Scripted,Chinese,45.0,
2276,2276,53081,Спалах,Documentary,Ukrainian,49.0,
2277,2277,56746,Too Many Spirits,Talk Show,English,25.0,
2278,2278,57478,Hello Kitty's Super Cute Adventures,Animation,,,
2279,2279,58367,Struggle Meals,Scripted,,20.0,
2280,2280,58426,Peace of Mind with Taraji,Talk Show,English,25.0,
2281,2281,61755,Bride of Beirut,Scripted,Arabic,,
2282,2282,62127,30 Days With: Ryan Garcia,Documentary,English,19.0,
2283,2283,52562,Meet Me Outside,Scripted,Tagalog,10.0,China
2284,2284,52250,SJ Returns,Reality,Korean,5.0,"Korea, Republic of"
2285,2285,42872,A House Divided,Scripted,English,42.0,United States
2286,2286,44675,Діти проти зірок,Game Show,Ukrainian,90.0,
2287,2287,48237,FightLore,Variety,English,25.0,United States
2288,2288,51899,For the Love of Jason,Scripted,English,27.0,United States
2289,2289,56531,Dimension 20,Game Show,English,,United States
